step,env_id,left_force_n,right_force_n,contact_force_balance,left_friction_force_n,right_friction_force_n,left_joint_torque_nm,right_joint_torque_nm,left_joint_position,right_joint_position,left_joint_target,right_joint_target,object_lift_m,object_gripper_slip_m,object_relative_x_m,object_relative_y_m,object_relative_z_m,alignment_error_m,reference_step,retention_latched,base_tilt_rad,support_count,terminated,truncated
330,0,0.6260828971862793,0.28181666135787964,0.4501267671585083,0.0,0.0,-0.7792828679084778,0.13955837488174438,0.013901151716709137,-0.024134155362844467,0.004050485324114561,-0.023279525339603424,0.06921887397766113,0.016691649332642555,-0.019319117069244385,-0.016990933567285538,-0.012141764163970947,0.016706788912415504,260,1,0.05075614154338837,4,0,0
332,0,0.646411120891571,0.25997233390808105,0.40217798948287964,0.0,0.0,-0.8184320330619812,0.09857390820980072,0.014003578573465347,-0.02403177320957184,0.004050485324114561,-0.023279525339603424,0.06857079267501831,0.016671808436512947,-0.01932397484779358,-0.01697344332933426,-0.012152791023254395,0.016667786985635757,260,1,0.050170086324214935,4,0,0
334,0,0.6393973231315613,0.269633412361145,0.42169931530952454,0.0,0.0,-0.781631588935852,0.13662667572498322,0.014149469323456287,-0.02388511598110199,0.004050485324114561,-0.023279525339603424,0.06928861141204834,0.016751203685998917,-0.019316673278808594,-0.017033565789461136,-0.012082278728485107,0.01671898365020752,260,1,0.05229433625936508,4,0,0
336,0,0.6344959735870361,0.2711913287639618,0.427412211894989,0.0,0.0,-0.7702840566635132,0.14881618320941925,0.013888458721339703,-0.024146927520632744,0.004050485324114561,-0.023279525339603424,0.06932991743087769,0.01668616198003292,-0.019323378801345825,-0.016985267400741577,-0.01214289665222168,0.016725139692425728,260,1,0.05169481784105301,4,0,0
338,0,0.633002519607544,0.2729457914829254,0.4311922788619995,0.0,0.0,-0.7974815368652344,0.12108051776885986,0.01399835105985403,-0.024037042632699013,0.004050485324114561,-0.023279525339603424,0.06966716051101685,0.01673661731183529,-0.019319653511047363,-0.01702168583869934,-0.012093067169189453,0.016688887029886246,260,1,0.05233006179332733,4,0,0
340,0,0.636924684047699,0.2696405351161957,0.4233475923538208,0.0,0.0,-0.7972391247749329,0.11972133815288544,0.013990557752549648,-0.024044929072260857,0.004050485324114561,-0.023279525339603424,0.06941920518875122,0.016709715127944946,-0.019306540489196777,-0.017008252441883087,-0.012134432792663574,0.016733838245272636,260,1,0.05145733058452606,4,0,0
342,0,0.6307598352432251,0.2744804620742798,0.4351584315299988,0.0,0.0,-0.7935183048248291,0.126278355717659,0.014017980545759201,-0.024017583578824997,0.004050485324114561,-0.023279525339603424,0.0699036717414856,0.01671638898551464,-0.0193156898021698,-0.017008930444717407,-0.012117445468902588,0.01671375334262848,260,1,0.05208849906921387,4,0,0
344,0,0.6214556694030762,0.2860027551651001,0.4602142572402954,0.0,0.0,-0.7620787620544434,0.15856601297855377,0.013858678750693798,-0.02417665719985962,0.004050485324114561,-0.023279525339603424,0.06991493701934814,0.016632230952382088,-0.019347190856933594,-0.016936887055635452,-0.012172281742095947,0.016673490405082703,260,1,0.05122833698987961,4,0,0
346,0,0.6494861841201782,0.2563340365886688,0.3946720361709595,0.0,0.0,-0.8086076974868774,0.1080014556646347,0.013994961977005005,-0.02404036931693554,0.004050485324114561,-0.023279525339603424,0.06939411163330078,0.01660914532840252,-0.01935887336730957,-0.01691412180662155,-0.012179195880889893,0.016603566706180573,260,1,0.05044769495725632,4,0,0
348,0,0.6456992030143738,0.25910675525665283,0.4012809097766876,0.0,0.0,-0.7952914237976074,0.12370874732732773,0.01416049711406231,-0.023874927312135696,0.004050485324114561,-0.023279525339603424,0.07055026292800903,0.016683796420693398,-0.019363731145858765,-0.016965463757514954,-0.012099862098693848,0.01663891412317753,260,1,0.05302529036998749,4,0,0
350,0,0.6217123866081238,0.2849492132663727,0.4583296477794647,0.0,0.0,-0.7646923065185547,0.15406981110572815,0.013913233764469624,-0.024122139438986778,0.004050485324114561,-0.023279525339603424,0.0714186429977417,0.01669452339410782,-0.019358903169631958,-0.016976401209831238,-0.012097775936126709,0.01672196574509144,260,1,0.05392031371593475,4,0,0
352,0,0.6420688629150391,0.2625613808631897,0.408930242061615,0.0,0.0,-0.8075782656669617,0.11101585626602173,0.01382900308817625,-0.024206485599279404,0.004050485324114561,-0.023279525339603424,0.06999903917312622,0.016639698296785355,-0.019342005252838135,-0.01694360375404358,-0.012167930603027344,0.01665124110877514,260,1,0.05106889456510544,4,0,0
354,0,0.6400245428085327,0.2670983374118805,0.41732513904571533,0.0,0.0,-0.7936521768569946,0.12417998164892197,0.014143379405140877,-0.02389264479279518,0.004050485324114561,-0.023279525339603424,0.07005572319030762,0.016673993319272995,-0.01934260129928589,-0.0169675275683403,-0.012132108211517334,0.01666663959622383,260,1,0.05178006738424301,4,0,0
356,0,0.6350641846656799,0.2694707214832306,0.4243204593658447,0.0,0.0,-0.7740542888641357,0.14526143670082092,0.013882837258279324,-0.02415263094007969,0.004050485324114561,-0.023279525339603424,0.06996113061904907,0.016634346917271614,-0.019355207681655884,-0.016934439539909363,-0.012160062789916992,0.01664799451828003,260,1,0.05108642578125,4,0,0
358,0,0.6424862146377563,0.26375094056129456,0.4105161130428314,0.0,0.0,-0.8145806789398193,0.10230126231908798,0.014162790961563587,-0.023872684687376022,0.004050485324114561,-0.023279525339603424,0.07047396898269653,0.016702381893992424,-0.019346922636032104,-0.016985569149255753,-0.012098133563995361,0.016665177419781685,260,1,0.05291248857975006,4,0,0
360,0,0.6390982270240784,0.2665155827999115,0.41701817512512207,0.0,0.0,-0.7739999294281006,0.14519427716732025,0.013886285945773125,-0.024149106815457344,0.004050485324114561,-0.023279525339603424,0.07090067863464355,0.016665467992424965,-0.019366413354873657,-0.01695128157734871,-0.012115418910980225,0.016691651195287704,260,1,0.05312683433294296,4,0,0
362,0,0.6288431882858276,0.2780498266220093,0.44216084480285645,0.0,0.0,-0.7870681881904602,0.1321890652179718,0.013979353941977024,-0.024055931717157364,0.004050485324114561,-0.023279525339603424,0.07080984115600586,0.01668020524084568,-0.01936832070350647,-0.016962438821792603,-0.012102901935577393,0.016678713262081146,260,1,0.05305200070142746,4,0,0
364,0,0.6559054851531982,0.25086772441864014,0.3824754059314728,0.0,0.0,-0.8075544834136963,0.10731189697980881,0.014071779325604439,-0.023963510990142822,0.004050485324114561,-0.023279525339603424,0.06985616683959961,0.01667105406522751,-0.0193445086479187,-0.01696496084332466,-0.012134015560150146,0.016660301014780998,260,1,0.05162334814667702,4,0,0
366,0,0.6344389915466309,0.273356556892395,0.4308634102344513,0.0,0.0,-0.8025036454200745,0.1149306371808052,0.014055567793548107,-0.02398049645125866,0.004050485324114561,-0.023279525339603424,0.07036328315734863,0.01672750525176525,-0.01933041214942932,-0.01701148971915245,-0.012093305587768555,0.016705222427845,260,1,0.05272633954882622,4,0,0
368,0,0.6486823558807373,0.25818440318107605,0.3980135917663574,0.0,0.0,-0.8020302057266235,0.1146763488650322,0.013992935419082642,-0.024042440578341484,0.004050485324114561,-0.023279525339603424,0.07021152973175049,0.01670418493449688,-0.019331037998199463,-0.016993049532175064,-0.012111485004425049,0.016707809641957283,260,1,0.05249616503715515,4,0,0
370,0,0.6346541047096252,0.2734571397304535,0.43087586760520935,0.0,0.0,-0.774514377117157,0.14283689856529236,0.013967825099825859,-0.02406717836856842,0.004050485324114561,-0.023279525339603424,0.07009238004684448,0.016689088195562363,-0.01933974027633667,-0.016980286687612534,-0.012122273445129395,0.016716646030545235,260,1,0.0523582361638546,4,0,0
372,0,0.6478102207183838,0.25894418358802795,0.39972227811813354,0.0,0.0,-0.8049474954605103,0.11094938963651657,0.014063220471143723,-0.023972176015377045,0.004050485324114561,-0.023279525339603424,0.06965291500091553,0.016658805310726166,-0.01934751868247986,-0.016954444348812103,-0.012141644954681396,0.01665318012237549,260,1,0.05209088698029518,4,0,0
374,0,0.6449102759361267,0.2613840103149414,0.40530291199684143,0.0,0.0,-0.7890990972518921,0.12827686965465546,0.014072456397116184,-0.023962825536727905,0.004050485324114561,-0.023279525339603424,0.07019448280334473,0.016705939546227455,-0.019345849752426147,-0.01698882505297661,-0.01209646463394165,0.016685746610164642,260,1,0.05345954746007919,4,0,0
376,0,0.6137163043022156,0.2947991192340851,0.4803507924079895,0.0,0.0,-0.763167142868042,0.15724709630012512,0.013821328990161419,-0.02421395108103752,0.004050485324114561,-0.023279525339603424,0.07037395238876343,0.016678575426340103,-0.01935097575187683,-0.016968563199043274,-0.012122511863708496,0.01670794002711773,260,1,0.05314856767654419,4,0,0
378,0,0.6399686336517334,0.26300203800201416,0.4109608232975006,0.0,0.0,-0.7890856862068176,0.13135014474391937,0.01388824637979269,-0.024147184565663338,0.004050485324114561,-0.023279525339603424,0.06890678405761719,0.01661236211657524,-0.01934799551963806,-0.016921930015087128,-0.012190103530883789,0.016645018011331558,260,1,0.05061636492609978,4,0,0
380,0,0.6495168209075928,0.25745880603790283,0.396385133266449,0.0,0.0,-0.8108880519866943,0.10541502386331558,0.014204726554453373,-0.02383064478635788,0.004050485324114561,-0.023279525339603424,0.06933420896530151,0.016654517501592636,-0.019362956285476685,-0.01694462075829506,-0.012129068374633789,0.01661570370197296,260,1,0.05204012244939804,4,0,0
382,0,0.6240792870521545,0.2837735116481781,0.45470747351646423,0.0,0.0,-0.7644358277320862,0.1556793749332428,0.013947620056569576,-0.024087607860565186,0.004050485324114561,-0.023279525339603424,0.07037979364395142,0.016651511192321777,-0.01938071846961975,-0.016936566680669785,-0.012118160724639893,0.016675196588039398,260,1,0.05297417566180229,4,0,0
384,0,0.635315477848053,0.2728046476840973,0.4294002950191498,0.0,0.0,-0.7840276956558228,0.13355860114097595,0.013850771822035313,-0.02418440952897072,0.004050485324114561,-0.023279525339603424,0.06972932815551758,0.016607969999313354,-0.01938807964324951,-0.01690215989947319,-0.012153327465057373,0.016621727496385574,260,1,0.051472268998622894,4,0,0
386,0,0.6412017941474915,0.26248490810394287,0.4093639552593231,0.0,0.0,-0.79244065284729,0.12733474373817444,0.014016810804605484,-0.024018744006752968,0.004050485324114561,-0.023279525339603424,0.06889164447784424,0.016590798273682594,-0.019390761852264404,-0.016888044774532318,-0.012165606021881104,0.01659543067216873,260,1,0.050418149679899216,4,0,0
388,0,0.6532288193702698,0.2534523904323578,0.38799941539764404,0.0,0.0,-0.8156509399414062,0.10035492479801178,0.014191429130733013,-0.02384387142956257,0.004050485324114561,-0.023279525339603424,0.0692359209060669,0.016663195565342903,-0.01938590407371521,-0.0169416181743145,-0.01209801435470581,0.016605675220489502,260,1,0.05187954381108284,4,0,0
390,0,0.6286479830741882,0.27784594893455505,0.44197380542755127,0.0,0.0,-0.7693906426429749,0.1504397988319397,0.014075261540710926,-0.02396060898900032,0.004050485324114561,-0.023279525339603424,0.07081305980682373,0.01676316186785698,-0.019370734691619873,-0.017019765451550484,-0.012015700340270996,0.01672770269215107,260,1,0.05472218990325928,4,0,0
392,0,0.6270284652709961,0.2782663404941559,0.44378581643104553,0.0,0.0,-0.7733938694000244,0.1467723399400711,0.013778304681181908,-0.02425718680024147,0.004050485324114561,-0.023279525339603424,0.0702410340309143,0.016694260761141777,-0.019358277320861816,-0.01697676256299019,-0.012099504470825195,0.01673908904194832,260,1,0.052637141197919846,4,0,0
394,0,0.6532584428787231,0.25315117835998535,0.3875207006931305,0.0,0.0,-0.8215740323066711,0.09415818750858307,0.014043596573174,-0.023991813883185387,0.004050485324114561,-0.023279525339603424,0.06898921728134155,0.016653332859277725,-0.0193617045879364,-0.01694490946829319,-0.012133300304412842,0.016658857464790344,260,1,0.05092661455273628,4,0,0
396,0,0.6361888647079468,0.26895833015441895,0.42276492714881897,0.0,0.0,-0.7950404286384583,0.1237868070602417,0.014201218262314796,-0.023834193125367165,0.004050485324114561,-0.023279525339603424,0.0699385404586792,0.016752423718571663,-0.019347429275512695,-0.01702146604657173,-0.01204901933670044,0.016695871949195862,260,1,0.05334227904677391,4,0,0
398,0,0.6331924200057983,0.2715378701686859,0.42883941531181335,0.0,0.0,-0.7919454574584961,0.12709099054336548,0.014019358903169632,-0.02401612512767315,0.004050485324114561,-0.023279525339603424,0.07031023502349854,0.016764922067523003,-0.019302308559417725,-0.01704997569322586,-0.012085318565368652,0.016770491376519203,260,1,0.0534634031355381,4,0,0
400,0,0.6252498030662537,0.27984699606895447,0.4475763142108917,0.0,0.0,-0.7777076363563538,0.143520325422287,0.013876359909772873,-0.02415967546403408,0.004050485324114561,-0.023279525339603424,0.07068437337875366,0.016763940453529358,-0.019291222095489502,-0.01705259084701538,-0.012094080448150635,0.016768602654337883,260,1,0.053812745958566666,4,0,0
402,0,0.6325401067733765,0.27357473969459534,0.43250182271003723,0.0,0.0,-0.7740603089332581,0.14521680772304535,0.013779579661786556,-0.02425563707947731,0.004050485324114561,-0.023279525339603424,0.06979888677597046,0.01666891947388649,-0.019323348999023438,-0.016972023993730545,-0.012157440185546875,0.01672356203198433,260,1,0.051691778004169464,4,0,0
404,0,0.6459283232688904,0.2584801912307739,0.4001685380935669,0.0,0.0,-0.8011951446533203,0.11710526049137115,0.0140121104195714,-0.024023234844207764,0.004050485324114561,-0.023279525339603424,0.06842106580734253,0.016587743535637856,-0.019354194402694702,-0.016901593655347824,-0.012207865715026855,0.016627324745059013,260,1,0.049657076597213745,4,0,0
406,0,0.64130038022995,0.26553604006767273,0.41405874490737915,0.0,0.0,-0.8090563416481018,0.10743165016174316,0.01407551672309637,-0.02395997755229473,0.004050485324114561,-0.023279525339603424,0.06841278076171875,0.016548559069633484,-0.019387900829315186,-0.016858477145433426,-0.012209117412567139,0.016555210575461388,260,1,0.04994108900427818,4,0,0
408,0,0.6420943737030029,0.2646717429161072,0.4122006893157959,0.0,0.0,-0.8098245859146118,0.10766087472438812,0.014159966260194778,-0.023875433951616287,0.004050485324114561,-0.023279525339603424,0.06994843482971191,0.01667126826941967,-0.019398510456085205,-0.01694202423095703,-0.012076914310455322,0.016603270545601845,260,1,0.05348401144146919,4,0,0
410,0,0.6241998672485352,0.281911700963974,0.4516369104385376,0.0,0.0,-0.7629485130310059,0.1576649248600006,0.013936860486865044,-0.024098532274365425,0.004050485324114561,-0.023279525339603424,0.07051694393157959,0.016706133261322975,-0.019368648529052734,-0.016980621963739395,-0.012076258659362793,0.01672356203198433,260,1,0.05428976193070412,4,0,0
412,0,0.6400679349899292,0.26403728127479553,0.41251447796821594,0.0,0.0,-0.8035886287689209,0.11495420336723328,0.013808553107082844,-0.02422700636088848,0.004050485324114561,-0.023279525339603424,0.06906461715698242,0.016665108501911163,-0.019351094961166382,-0.016958024352788925,-0.012133300304412842,0.016684863716363907,260,1,0.051783494651317596,4,0,0
414,0,0.6544219255447388,0.2511981427669525,0.3838473856449127,0.0,0.0,-0.7920562624931335,0.12564939260482788,0.014179200865328312,-0.023855838924646378,0.004050485324114561,-0.023279525339603424,0.06875765323638916,0.016725754365324974,-0.01933389902114868,-0.01700800098478794,-0.012089192867279053,0.016681741923093796,260,1,0.05222427472472191,4,0,0
416,0,0.6389906406402588,0.2664140462875366,0.4169294834136963,0.0,0.0,-0.8112249374389648,0.10614760220050812,0.014138183556497097,-0.023897409439086914,0.004050485324114561,-0.023279525339603424,0.069591224193573,0.01677630841732025,-0.019310176372528076,-0.017054468393325806,-0.012064814567565918,0.01675833761692047,260,1,0.0536208413541317,4,0,0
418,0,0.632452666759491,0.2733992636203766,0.4322841465473175,0.0,0.0,-0.8016599416732788,0.11635321378707886,0.013963869772851467,-0.024071764200925827,0.004050485324114561,-0.023279525339603424,0.07041192054748535,0.01678198203444481,-0.019297808408737183,-0.0170636884868145,-0.01207202672958374,0.01678122580051422,260,1,0.054379794746637344,4,0,0
420,0,0.6471999287605286,0.2587079405784607,0.3997341990470886,0.0,0.0,-0.7973039746284485,0.1203756183385849,0.013922303915023804,-0.02411290630698204,0.004050485324114561,-0.023279525339603424,0.07014954090118408,0.01678365096449852,-0.019283831119537354,-0.017070721834897995,-0.0120849609375,0.01678849197924137,260,1,0.05340394750237465,4,0,0
422,0,0.6419675946235657,0.2633862793445587,0.4102797210216522,0.0,0.0,-0.7907851338386536,0.12886163592338562,0.014012700878083706,-0.024022605270147324,0.004050485324114561,-0.023279525339603424,0.07002204656600952,0.016742540523409843,-0.019296079874038696,-0.017036236822605133,-0.012113094329833984,0.016762804239988327,260,1,0.053029999136924744,4,0,0
424,0,0.6324834823608398,0.27426931262016296,0.43363869190216064,0.0,0.0,-0.793461263179779,0.1254439353942871,0.013963255099952221,-0.024072077125310898,0.004050485324114561,-0.023279525339603424,0.07030099630355835,0.01671145297586918,-0.019316941499710083,-0.0170057974755764,-0.012123703956604004,0.01671980507671833,260,1,0.05343404784798622,4,0,0
426,0,0.6383200883865356,0.26815474033355713,0.42009446024894714,0.0,0.0,-0.8003844022750854,0.11729108542203903,0.014013555832207203,-0.02402198128402233,0.004050485324114561,-0.023279525339603424,0.07067269086837769,0.01668856479227543,-0.019334524869918823,-0.016981396824121475,-0.01212620735168457,0.016701417043805122,260,1,0.05437436327338219,4,0,0
428,0,0.637863039970398,0.26747554540634155,0.4193306863307953,0.0,0.0,-0.790652871131897,0.12870338559150696,0.013871714472770691,-0.024163663387298584,0.004050485324114561,-0.023279525339603424,0.07087552547454834,0.016716476529836655,-0.019332855939865112,-0.017002910375595093,-0.012102663516998291,0.016689719632267952,260,1,0.054420240223407745,4,0,0
430,0,0.626563549041748,0.2784114480018616,0.44434669613838196,0.0,0.0,-0.7835289835929871,0.13670077919960022,0.013978330418467522,-0.02405732311308384,0.004050485324114561,-0.023279525339603424,0.07083064317703247,0.016718899831175804,-0.019322991371154785,-0.017007537186145782,-0.01210695505142212,0.016716405749320984,260,1,0.05445147305727005,4,0,0
432,0,0.6405230164527893,0.264751672744751,0.41333669424057007,0.0,0.0,-0.8038046360015869,0.1142791360616684,0.014020697213709354,-0.024014923721551895,0.004050485324114561,-0.023279525339603424,0.07102149724960327,0.016732219606637955,-0.019323617219924927,-0.017016276717185974,-0.012091577053070068,0.016728119924664497,260,1,0.05463605001568794,4,0,0
434,0,0.6422317624092102,0.2624031901359558,0.4085802137851715,0.0,0.0,-0.7936382293701172,0.12490077316761017,0.01396975014358759,-0.02406579814851284,0.004050485324114561,-0.023279525339603424,0.07088828086853027,0.0167628675699234,-0.019308120012283325,-0.01704595983028412,-0.012080967426300049,0.01674816571176052,260,1,0.05390568822622299,4,0,0
436,0,0.6468669772148132,0.2584361135959625,0.3995197117328644,0.0,0.0,-0.7795014381408691,0.14023369550704956,0.014012281782925129,-0.02402280829846859,0.004050485324114561,-0.023279525339603424,0.07090669870376587,0.01677246019244194,-0.01930183172225952,-0.0170549675822258,-0.012076616287231445,0.01676027849316597,260,1,0.05375709384679794,4,0,0
438,0,0.643407940864563,0.2622695863246918,0.40762564539909363,0.0,0.0,-0.7852515578269958,0.13383662700653076,0.014013539999723434,-0.024021625518798828,0.004050485324114561,-0.023279525339603424,0.07099294662475586,0.01677112840116024,-0.01930868625640869,-0.017051469534635544,-0.012071728706359863,0.016769614070653915,260,1,0.05392587557435036,4,0,0
440,0,0.6374578475952148,0.26749420166015625,0.41962650418281555,0.0,0.0,-0.78693026304245,0.13324874639511108,0.014011109247803688,-0.024024322628974915,0.004050485324114561,-0.023279525339603424,0.07133877277374268,0.016750585287809372,-0.019328564405441284,-0.01702788844704628,-0.01206982135772705,0.016757674515247345,260,1,0.054700903594493866,4,0,0
442,0,0.631777822971344,0.2755737602710724,0.4361877739429474,0.0,0.0,-0.7930769920349121,0.12581396102905273,0.013978922739624977,-0.024056430906057358,0.004050485324114561,-0.023279525339603424,0.07185870409011841,0.016745876520872116,-0.019348710775375366,-0.01701579988002777,-0.01205289363861084,0.016743285581469536,260,1,0.05572611466050148,4,0,0
444,0,0.6372892260551453,0.26791688799858093,0.4204007685184479,0.0,0.0,-0.7861600518226624,0.13255728781223297,0.013957512564957142,-0.024077970534563065,0.004050485324114561,-0.023279525339603424,0.07138019800186157,0.016766009852290154,-0.01933404803276062,-0.017037518322467804,-0.01205146312713623,0.016761235892772675,260,1,0.05499052628874779,4,0,0
446,0,0.6280948519706726,0.2782946825027466,0.4430774748325348,0.0,0.0,-0.8019943833351135,0.11731383204460144,0.013986068777740002,-0.024049436673521996,0.004050485324114561,-0.023279525339603424,0.07102060317993164,0.016762254759669304,-0.019323140382766724,-0.017038580030202866,-0.012064099311828613,0.016759822145104408,260,1,0.05449248105287552,4,0,0
448,0,0.6477570533752441,0.2589011490345001,0.3996886610984802,0.0,0.0,-0.7963095307350159,0.120607390999794,0.014105254784226418,-0.023929933086037636,0.004050485324114561,-0.023279525339603424,0.07041281461715698,0.016765370965003967,-0.0193023681640625,-0.017049744725227356,-0.012083292007446289,0.01677342876791954,260,1,0.05387662723660469,4,0,0
450,0,0.6278449892997742,0.27899935841560364,0.4443761706352234,0.0,0.0,-0.7698513865470886,0.14839127659797668,0.013997020199894905,-0.0240384042263031,0.004050485324114561,-0.023279525339603424,0.07113206386566162,0.01673571579158306,-0.01933276653289795,-0.017015140503644943,-0.012079179286956787,0.016748877242207527,260,1,0.05500994250178337,4,0,0
452,0,0.6374114155769348,0.26837894320487976,0.42104509472846985,0.0,0.0,-0.7931195497512817,0.12598095834255219,0.013968580402433872,-0.024066826328635216,0.004050485324114561,-0.023279525339603424,0.07134354114532471,0.016734926030039787,-0.019344687461853027,-0.017010405659675598,-0.012070000171661377,0.01673329994082451,260,1,0.055199988186359406,4,0,0
454,0,0.6370096802711487,0.27002859115600586,0.423900306224823,0.0,0.0,-0.7858001589775085,0.13155794143676758,0.013983161188662052,-0.02405218593776226,0.004050485324114561,-0.023279525339603424,0.07141607999801636,0.016726762056350708,-0.01934710144996643,-0.017004288733005524,-0.012077689170837402,0.016728615388274193,260,1,0.05516911670565605,4,0,0
456,0,0.6339983344078064,0.27173152565956116,0.4285997450351715,0.0,0.0,-0.7864291071891785,0.13284549117088318,0.013931753113865852,-0.02410373091697693,0.004050485324114561,-0.023279525339603424,0.07134729623794556,0.01674748957157135,-0.019334405660629272,-0.017023976892232895,-0.012068986892700195,0.0167310182005167,260,1,0.05484570562839508,4,0,0
458,0,0.6401231288909912,0.2658133804798126,0.41525352001190186,0.0,0.0,-0.8016103506088257,0.11667297780513763,0.014022720977663994,-0.024012736976146698,0.004050485324114561,-0.023279525339603424,0.07121765613555908,0.016757890582084656,-0.019327312707901,-0.017033647745847702,-0.012063920497894287,0.016751861199736595,260,1,0.05486108362674713,4,0,0
460,0,0.6447887420654297,0.26209425926208496,0.4064808189868927,0.0,0.0,-0.7854974269866943,0.13178402185440063,0.014026027172803879,-0.02400907687842846,0.004050485324114561,-0.023279525339603424,0.07138627767562866,0.016758080571889877,-0.019336819648742676,-0.01703021675348282,-0.01205509901046753,0.016759248450398445,260,1,0.05515440180897713,4,0,0
462,0,0.6417113542556763,0.26421624422073364,0.4117369055747986,0.0,0.0,-0.8132618069648743,0.1037583202123642,0.014048513025045395,-0.023986974731087685,0.004050485324114561,-0.023279525339603424,0.07129985094070435,0.01676478423178196,-0.01933389902114868,-0.017036184668540955,-0.01205134391784668,0.016764232888817787,260,1,0.05508803203701973,4,0,0
464,0,0.6394667625427246,0.26591670513153076,0.41584131121635437,0.0,0.0,-0.815148651599884,0.1023271232843399,0.014030128717422485,-0.024005630984902382,0.004050485324114561,-0.023279525339603424,0.07126551866531372,0.016765471547842026,-0.01932704448699951,-0.017039351165294647,-0.012057185173034668,0.016768598929047585,260,1,0.054986048489809036,4,0,0
466,0,0.6335479617118835,0.27227190136909485,0.42975735664367676,0.0,0.0,-0.7928997278213501,0.12596994638442993,0.014003334566950798,-0.02403215877711773,0.004050485324114561,-0.023279525339603424,0.07163304090499878,0.01675468310713768,-0.01933935284614563,-0.01702636107802391,-0.012054800987243652,0.01676253415644169,260,1,0.05554041266441345,4,0,0
468,0,0.6411126852035522,0.26399651169776917,0.41177862882614136,0.0,0.0,-0.7862438559532166,0.13314568996429443,0.013956436887383461,-0.024078788235783577,0.004050485324114561,-0.023279525339603424,0.07183128595352173,0.01675078086555004,-0.019348859786987305,-0.01701982691884041,-0.012049555778503418,0.016750434413552284,260,1,0.055521365255117416,4,0,0
470,0,0.6413832902908325,0.26285913586616516,0.40983158349990845,0.0,0.0,-0.7781177163124084,0.14221926033496857,0.013980160467326641,-0.02405508980154991,0.004050485324114561,-0.023279525339603424,0.07118052244186401,0.01673828810453415,-0.01933160424232483,-0.017019037157297134,-0.012082338333129883,0.01675463654100895,260,1,0.05412015691399574,4,0,0
472,0,0.6354796290397644,0.27164971828460693,0.42747196555137634,0.0,0.0,-0.7996873259544373,0.11808353662490845,0.01391754299402237,-0.024117926135659218,0.004050485324114561,-0.023279525339603424,0.06980317831039429,0.016646699979901314,-0.01933404803276062,-0.016952265053987503,-0.012170195579528809,0.016695596277713776,260,1,0.05163740739226341,4,0,0
474,0,0.6567242741584778,0.2486913651227951,0.3786845803260803,0.0,0.0,-0.8453586101531982,0.0698065459728241,0.014169084839522839,-0.023866454139351845,0.004050485324114561,-0.023279525339603424,0.06908565759658813,0.016664041206240654,-0.019337505102157593,-0.01696224883198738,-0.012146472930908203,0.01663588546216488,260,1,0.051784612238407135,4,0,0
476,0,0.632248044013977,0.2735614776611328,0.4326806366443634,0.0,0.0,-0.7971861362457275,0.12116993963718414,0.014102630317211151,-0.02393297664821148,0.004050485324114561,-0.023279525339603424,0.0704997181892395,0.016719210892915726,-0.019354909658432007,-0.016994651407003403,-0.01207435131072998,0.016709042713046074,260,1,0.054916903376579285,4,0,0
478,0,0.6165767908096313,0.28904250264167786,0.4687858819961548,0.0,0.0,-0.7565525770187378,0.16482728719711304,0.013808618299663067,-0.024226723238825798,0.004050485324114561,-0.023279525339603424,0.07110387086868286,0.01671314612030983,-0.019363582134246826,-0.016987428069114685,-0.0120735764503479,0.01673262007534504,260,1,0.05548207461833954,4,0,0
480,0,0.6413737535476685,0.2638813257217407,0.4114314317703247,0.0,0.0,-0.7980208992958069,0.12015516310930252,0.0138601278886199,-0.02417515590786934,0.004050485324114561,-0.023279525339603424,0.06931990385055542,0.016698619350790977,-0.019342869520187378,-0.01698552817106247,-0.012108802795410156,0.016678709536790848,260,1,0.052447784692049026,4,0,0
482,0,0.6357889175415039,0.2708371579647064,0.4259859621524811,0.0,0.0,-0.7950645685195923,0.12140975892543793,0.014145364053547382,-0.02388986013829708,0.004050485324114561,-0.023279525339603424,0.06834399700164795,0.016746755689382553,-0.019291073083877563,-0.017041370272636414,-0.012114226818084717,0.016732528805732727,260,1,0.05143466219305992,4,0,0
484,0,0.6395505666732788,0.26854178309440613,0.4198913872241974,0.0,0.0,-0.8007887601852417,0.11503878980875015,0.014028417877852917,-0.024006834253668785,0.004050485324114561,-0.023279525339603424,0.06786543130874634,0.01671350747346878,-0.019288301467895508,-0.017017949372529984,-0.012147963047027588,0.01672169752418995,260,1,0.05071929469704628,4,0,0
486,0,0.6316469311714172,0.2736569344997406,0.4332435131072998,0.0,0.0,-0.7879838943481445,0.13045288622379303,0.014100728556513786,-0.02393462136387825,0.004050485324114561,-0.023279525339603424,0.06832075119018555,0.016741402447223663,-0.01930418610572815,-0.01703154295682907,-0.012104332447052002,0.016745155677199364,260,1,0.05238981172442436,4,0,0
488,0,0.6523935198783875,0.25472772121429443,0.390451043844223,0.0,0.0,-0.7869217395782471,0.1293395459651947,0.01395187433809042,-0.02408362179994583,0.004050485324114561,-0.023279525339603424,0.06802994012832642,0.016675392165780067,-0.019327163696289062,-0.01697438210248947,-0.012145042419433594,0.016689999029040337,260,1,0.052052587270736694,4,0,0
